cargo_class,distance_km,weather_severity,traffic_density,driver_fatigue_proxy,incidents_on_route,warehouse_load_factor,historical_delay_rate_for_route,time_of_day,day_of_week,delayed,delay_minutes
standard,1066.4721199569283,0.6420316461542878,0.06003631300235868,12.73795534757404,3,0.437169366250184,0.19866399388536093,11,6,1,106.75787698370456
standard,385.5947126672312,0.08413996499504883,0.3913513387005799,6.035954429624837,0,0.4213039438103125,0.2814191395495912,13,4,0,0.0
standard,645.5918007319129,0.16162871409461377,0.48751604483474764,12.659083571778792,0,0.6577898028312466,0.13238292238828614,15,0,0,0.0
standard,676.8518319982187,0.8985541885270792,0.14647076007831694,8.701941282743906,0,0.7743760110200248,0.31288561333884174,19,6,0,0.0
standard,361.27836984288996,0.6064290596595899,0.8677089477828771,12.180682725143711,0,0.5214277962054329,0.25360672610148194,20,5,1,15.0
perishable,450.10652512056345,0.009197051616629648,0.284149644890044,0.5512714261296956,0,0.39132204504054485,0.21833078916129067,21,4,0,0.0
standard,1587.6760919161004,0.1014715428660321,0.7830085399381601,9.209933346789505,0,0.8590183536507983,0.2924385635955257,17,5,0,0.0
perishable,376.0319163671733,0.6635017691080558,0.670994482028316,11.871651104290581,1,0.9008532857711486,0.24332084489429512,7,2,1,126.71956900264729
standard,105.49191409564884,0.005061583846218687,0.5980458224670234,2.4388284710047965,0,0.49354174941132545,0.3178742052605796,2,1,0,0.0
perishable,1277.2421381264298,0.16080805141749865,0.1921428486965544,9.265017068508923,0,0.5945233916528454,0.35045262338533506,6,0,0,0.0
standard,1953.1670828152774,0.5487337893665861,0.2207035205509057,11.54936599903284,2,0.3573517718385258,0.33021220655921624,19,0,1,121.51821606431065
perishable,695.8669385150866,0.6918951976926933,0.04734840474656932,4.031291174856919,3,0.45938808423577193,0.15762732102882276,9,0,1,106.97151887672413
perishable,281.378621232692,0.6519612595026005,0.24071242978226637,5.673448590689489,0,0.8369002646351289,0.3916417247472725,10,2,0,0.0
standard,1162.255284466685,0.22426930946055978,0.3454436094605141,7.973248058989071,0,0.5556385227252791,0.2774094420193815,19,4,0,0.0
standard,1817.39071163651,0.7121792213475359,0.8331453038624254,7.268347644383869,3,0.7232845857812266,0.16321326662935354,0,5,1,169.7174102591946
standard,1578.9204706655337,0.23724908749680007,0.3663926667148053,0.548651502519899,0,0.9623291362682986,0.06490330634681168,10,4,0,0.0
perishable,1263.9059434047963,0.3253996981592677,0.7546217827656064,1.3814093731957882,0,0.806546492074766,0.3958337433959887,4,2,0,0.0
standard,664.3601683848187,0.7464914051180241,0.43944228129548757,1.4065321102610584,0,0.6174165292296273,0.2596560877049704,21,1,0,0.0
standard,1106.666337888629,0.6496328990472147,0.7848683119938884,3.67175067698845,0,0.5568162172560416,0.12963909187739522,12,5,0,0.0
pharmaceutical,227.92744054329796,0.8492234104941779,0.9762716004370399,3.4420975792342894,0,0.4333689104726759,0.22189333039118792,15,2,1,43.29507962392201
standard,1373.9435773473065,0.6576128923003434,0.23984155805758012,10.391113373015195,1,0.8292980510864034,0.1891391680983331,10,5,1,31.505043895133085
perishable,1463.9372368504191,0.5683086033354716,0.8623416119638762,8.018421404226023,2,0.3786976534116786,0.38297783389411766,4,0,1,141.7561982577405
perishable,1931.8116646743417,0.09367476782809248,0.6218240863057747,10.695665185033375,0,0.3429755832651883,0.22243133081099875,5,1,0,0.0
standard,557.7748495528897,0.3677158030594335,0.8172942615886548,0.9785448037521818,2,0.37338007268484175,0.21963368292171087,2,3,1,78.30337425218752
perishable,85.99001713389416,0.26520236768172545,0.6515859022678052,6.792999324602409,0,0.4700337708053103,0.3281098977027996,1,6,0,0.0
standard,1113.9365056329436,0.24398964337908358,0.42394950727415015,4.532858109713772,1,0.7389863904090357,0.1868190476322797,20,1,0,0.0
standard,1428.2414835737882,0.9730105547524456,0.22807493944179036,11.899150350580449,0,0.9029310933364858,0.11878142193186308,5,5,1,49.26804240451626
standard,1591.2945779718266,0.3930977246667604,0.07003522533116502,9.909048196738645,1,0.9948356821427711,0.3189395456752422,9,2,0,0.0
pharmaceutical,427.79091939838065,0.8920465551771133,0.535518364460717,12.169618591575148,0,0.8120389034670228,0.3685380232826774,5,5,1,34.258107655692854
perishable,560.4180946221961,0.6311386259972629,0.9903260945268656,0.6499797136848409,2,0.4021839669764342,0.06600418709036023,20,6,1,74.94310663839165
standard,1049.552304271228,0.7948113035416484,0.7380418050142062,10.091528853932406,0,0.49439333069064306,0.3509650213195842,1,0,1,44.87507243132783
standard,694.6715794415036,0.5026370931051921,0.3273455413990166,7.560116930234091,0,0.3923907209913591,0.20325211853611824,16,6,0,0.0
perishable,1727.9973988455179,0.5769038846263591,0.8272048000867352,11.55000040621792,0,0.3808862470596488,0.15119671725780673,21,5,0,0.0
standard,973.8322997905045,0.4925176938188639,0.7689840001764066,7.100248272961494,0,0.6974128539789679,0.0637131180079166,0,1,0,0.0
standard,1609.1783559989058,0.1952429877980445,0.2816357933534568,7.562927090626726,3,0.934706139834796,0.121932969450164,0,4,1,177.13749690742208
standard,1182.2085329405897,0.7224521152615053,0.014307489794234685,0.7247433331889117,1,0.7790284529347138,0.16650443032146106,5,1,1,15.0
standard,1557.5257761533683,0.2807723624408558,0.1181626385339496,9.359320110503534,0,0.8604551380822565,0.0747394849071763,16,3,0,0.0
perishable,698.7123237341315,0.02431596643145384,0.8773061903120576,3.8239582584707006,0,0.6556677329499523,0.11607652273378295,1,5,0,0.0
perishable,1671.2624127641068,0.6454722959071678,0.8365630353048717,0.27571491050348684,0,0.6327247732576524,0.30789415484074484,16,5,1,31.63709595967919
pharmaceutical,585.416015324492,0.17711067940704894,0.29520900087836244,0.9301202750844206,0,0.956239196331363,0.29040128568153123,15,5,0,0.0
standard,1114.892675606417,0.9404585843529143,0.2851954262844204,13.401998525524359,0,0.8053752466458901,0.31944362103373886,6,6,0,0.0
standard,467.31387068905474,0.9539285770025874,0.7928649871024711,4.845082054117857,0,0.6215387774262531,0.10784022311321834,3,1,0,0.0
standard,977.276717171077,0.9148643902204485,0.9377374698954221,12.153058800696225,1,0.5328077125580954,0.06506055828477986,12,6,1,92.1171816963282
perishable,670.4416585419712,0.3701587002554444,0.7791372567975999,13.435481276969583,1,0.3651892451825113,0.21400645493368303,19,1,1,24.477240600449342
standard,570.0716897425677,0.015456616528867428,0.6055786770307615,13.205740643722518,0,0.8746880377370081,0.1699746572875038,3,5,0,0.0
standard,1935.620785154673,0.9283185625877254,0.24267135033180454,12.344153369791883,1,0.4185265850295316,0.3218565779838247,4,1,1,94.73156946825438
standard,362.1445056991247,0.42818414831731433,0.5257479140952607,12.527814774458212,0,0.6605110805173289,0.23858936573031397,15,0,0,0.0
standard,1585.2853830419208,0.9666548190436696,0.23351185859326462,4.046112620773322,1,0.7460954675511002,0.3759131084665485,8,2,1,17.30106962752268
standard,1969.1216709922692,0.9636199770892528,0.8080114200967736,2.120578463645016,1,0.8208546736849136,0.0714222368366342,10,0,1,127.1005398283998
standard,88.80789329315178,0.8530094554673601,0.3869610795177373,8.949675869230932,0,0.35834049068154505,0.17728672785259564,11,1,0,0.0
perishable,1413.1034573820853,0.2944488920695857,0.8336972169940262,6.833478286163534,1,0.3074802972850398,0.19183421050236404,13,4,0,0.0
standard,543.1780208347599,0.38509772860192526,0.3816092179827253,1.3824540617323946,0,0.7942059470912062,0.09406130192101014,14,4,0,0.0
standard,128.95125744019367,0.8511366715168569,0.8241494051998913,9.485578424313752,0,0.6180738923318362,0.25405555852211253,4,4,0,0.0
perishable,835.6346789654301,0.31692200515627766,0.33331781516524195,7.880040104786827,0,0.42679475192881444,0.06407085565517905,9,6,0,0.0
standard,1873.6747298332064,0.1694927466860925,0.44013270461766985,12.082943611346147,2,0.9874191884393282,0.29945379499319014,17,1,1,137.4295836941077
perishable,72.94193401564549,0.5568012624583502,0.6154884193426575,8.528573139637581,0,0.8539479086767585,0.06310510626793298,7,1,0,0.0
standard,1196.3770992630743,0.936154774160781,0.07028761402991868,8.035246516104552,1,0.704959142812265,0.35571521958022767,7,3,1,37.09503602608006
standard,1027.7231332608824,0.696029796674973,0.9482070618154644,6.17052412665679,1,0.7914749650269817,0.07275944005252794,3,3,1,17.791352507520248
standard,1753.0991205235425,0.570061170089365,0.5736057861238032,6.479018978444184,0,0.40851641951295975,0.20972229519576951,18,6,0,0.0
standard,213.80334331522005,0.09717649377076854,0.5078200146908023,13.361337177707625,3,0.9735576365468102,0.1043848895876506,10,2,1,72.25541574068968
standard,1378.9757582789682,0.6150072266991697,0.8393939711199121,1.9382441316033505,2,0.9974569553330945,0.09659278580264974,5,1,1,133.55469406930104
standard,1376.2139119448907,0.9900538501042633,0.8657627298968276,6.2470634601506205,0,0.7539118568171391,0.30242549121928886,0,1,1,29.614788834559196
standard,1354.7060328814523,0.14008401523652403,0.522260404529016,9.1815812749758,1,0.7678188210099264,0.3209878646798783,21,4,0,0.0
pharmaceutical,1887.552265123322,0.5183296523637367,0.9272623257936373,6.062149038265594,2,0.7931209680147755,0.3087196804797322,4,6,1,193.74539878757514
standard,1655.020681563417,0.8773730719279554,0.06473776607648063,3.9650187785706086,2,0.7660503564071373,0.19139714794267404,0,3,1,87.16696659918216
standard,131.8468161748367,0.7407686177542044,0.11322579225121754,4.023003190679968,0,0.6069785799095484,0.39677511299511864,21,5,0,0.0
perishable,968.6115588738007,0.697015740995268,0.5967882300144401,3.2711846476080204,0,0.6784733660546212,0.16898912115527698,2,5,0,0.0
pharmaceutical,826.0084595926003,0.7024840839871093,0.3540658617935837,4.814644808163255,1,0.4979083382431212,0.1358478464008424,23,0,0,0.0
standard,654.787081127064,0.35949115121975517,0.46422516618919885,12.203446858169938,1,0.6127935414674799,0.3987768975761918,2,3,1,86.98645267117178
standard,930.1066140504897,0.29359184426449336,0.32807921789716654,7.073143704521932,0,0.6052723141973178,0.39204688184804665,2,5,0,0.0
standard,799.1786606056561,0.8093611554785136,0.4047253114449356,3.363342193089458,0,0.5016982956193458,0.2571425910696583,6,6,0,0.0
standard,893.0511047633973,0.8101133946791808,0.8226463471462995,5.3833740383714535,0,0.8506933736410613,0.12316371240027668,0,2,0,0.0
standard,1959.5606379368528,0.8670723185801037,0.5934761998543047,1.4816257690999524,0,0.5867704030634431,0.13347459712189694,9,6,0,0.0
standard,222.8343007616825,0.9132405525564713,0.9973445492834982,12.656500356342331,0,0.6862006952767653,0.2323099057824718,23,0,1,46.872061307687055
perishable,1848.3501961855231,0.5113423988609378,0.7868791978209629,5.714769649280048,1,0.40926336623016885,0.3216361214931127,19,4,1,115.9531780284896
perishable,986.461591268502,0.5015162946871996,0.27366625410182666,13.72547686430306,1,0.6324768301264292,0.0771089505410628,4,6,1,71.71762829063464
standard,1266.2973787241053,0.7982951789667752,0.2643451177266962,4.86554282567527,0,0.8330187318424307,0.2906846401880752,20,3,0,0.0
standard,1668.856784904503,0.6499639307777652,0.3358982701170071,11.708984661179695,0,0.611167947374847,0.08608879726358025,15,5,0,0.0
standard,752.9029068410483,0.7019668772577033,0.8432594806477427,3.589394386080345,1,0.6904189686930413,0.34543876054344097,15,1,1,58.15636387896815
perishable,889.3227207715354,0.795792669436101,0.027287650650565598,1.0661405072864312,0,0.7911946088815899,0.23624137778620996,3,5,0,0.0
perishable,848.5610365434923,0.8900053418175663,0.23018127887125772,0.44426706343320976,2,0.5722829022319202,0.3963929316642694,16,6,1,99.90207829922639
standard,780.7254939447317,0.3379951568515358,0.904918420344267,8.48635797302697,1,0.5472977868023041,0.3135437812798596,12,2,1,111.73776243797106
perishable,1854.782177211445,0.375582952639944,0.639896436083252,4.362031403430252,1,0.3600193706498833,0.2240300300833622,2,2,1,42.456731399888824
perishable,1666.4132878263736,0.093981939840869,0.22684709550105642,6.209278326661597,0,0.7075906760542574,0.09941200230445438,7,0,0,0.0
standard,262.54998023280336,0.578280140996174,0.21914496823258034,11.461058498411134,1,0.7948709843441832,0.23983847845758016,1,0,0,0.0
perishable,260.84053733033727,0.035942273796742086,0.8626181017594305,3.47351319972723,1,0.7068767230539222,0.09005565763928204,23,6,0,0.0
standard,884.3455539633328,0.46559801813246016,0.8937575082770465,4.3211346742887855,0,0.4984677415643897,0.36680683995873137,10,2,0,0.0
standard,242.38188462897764,0.5426446347075766,0.2561310909621153,11.834706590821341,1,0.483635813408969,0.13052371225172374,3,3,0,0.0
standard,1257.2315357786833,0.2865412521282844,0.42051035807653225,6.898671826809057,0,0.4116413292442773,0.3528783380644404,7,1,0,0.0
standard,330.1986341603811,0.5908332605690108,0.8345957386283172,11.587312338734826,1,0.332893581693149,0.15636589483355723,12,4,1,121.29844312924277
standard,1068.627864735262,0.03050024993904943,0.7710074386098854,5.242664048528429,1,0.5988146253583331,0.12766449854206013,23,1,0,0.0
pharmaceutical,64.07889665724962,0.03734818874921442,0.8139161065660845,5.577179731579519,0,0.41236422487630475,0.1564826485549179,3,6,0,0.0
standard,667.3628794046612,0.8226005606596583,0.5183981907879688,2.3399370648955875,0,0.7835583906936292,0.2976439550340096,1,6,0,0.0
standard,1370.5219111616782,0.3601906414112629,0.9115490483051731,12.82884195032953,1,0.9732131066521656,0.23382544914794834,7,3,1,85.34802524386828
standard,993.8759334443045,0.12706051265188478,0.32595154395443526,12.554971716176533,0,0.35143708890951436,0.08761537058408855,22,0,0,0.0
perishable,1957.6254976980267,0.5222432600548044,0.15667213434751803,13.779038203906829,2,0.925069048569706,0.09797065604077122,17,4,1,93.39994741524583
standard,1754.502402329111,0.7699935530986108,0.7087323325648648,5.634259780375961,0,0.7604012619482536,0.18248538542277537,6,1,0,0.0
standard,750.1880191341448,0.21582102749684318,0.5393544160068964,11.46060918462099,0,0.9021952864966325,0.16849023140978922,16,1,0,0.0
pharmaceutical,138.69875587093549,0.6228904758190003,0.854585768809481,5.80935224340966,1,0.4084711958350806,0.3481073939921049,13,4,0,0.0
standard,1698.9712852242867,0.085347464993768,0.08115924912471495,6.360183044893619,3,0.9345374199863676,0.25028861667143815,21,2,1,77.61405369937772
pharmaceutical,1826.9069051136091,0.0516817211686077,0.8436924034380668,11.619991510327544,2,0.9705102750208259,0.1153502451308628,6,4,1,61.3023203599559
standard,1650.2234171671216,0.531354631568148,0.2932946532088222,2.4831347924095963,1,0.934699876266712,0.05992004970280171,12,1,0,0.0
standard,299.50238479354147,0.5406351216101065,0.654855667168183,3.084353082464532,1,0.8498497420103044,0.08582708695289258,1,4,0,0.0
standard,1995.9345121039612,0.6374299014982066,0.04012878907825579,4.406195365541411,0,0.3632129800820711,0.29514408919348645,11,5,0,0.0
pharmaceutical,554.2392320279089,0.7260913337226615,0.6095812963036007,11.034506455000805,0,0.45451174991645704,0.34648404345971984,1,1,1,43.90243686597878
standard,1462.1995799763217,0.9758520794625346,0.717271689187336,5.217121691153158,3,0.9391946477752864,0.32388830101673793,7,5,1,299.52527586740837
standard,1820.668008854657,0.5163003483011953,0.3687502145056203,5.014354915930662,0,0.46059700805875614,0.3264564164512819,17,3,0,0.0
standard,509.5898729448834,0.32295647294124596,0.21541070526214023,13.983428833573385,1,0.5433998226219605,0.1413363311283738,1,6,0,0.0
standard,1821.1041816202787,0.7951861947687037,0.537630676603545,5.373286003392712,0,0.3353338261900245,0.39618011114690516,20,5,0,0.0
perishable,653.4890794299906,0.2708322512620742,0.8331908044356465,3.4687875084182176,1,0.7396651032305213,0.08024298788370442,3,6,0,0.0
pharmaceutical,1954.0057836489095,0.4389714207056361,0.3235473582966508,8.724991494813207,0,0.6943106455884991,0.33738336790165274,16,2,0,0.0
perishable,598.4570397419254,0.07845638134226596,0.25246929752127956,11.226319327370012,0,0.9732401675353595,0.08388604588175015,13,4,0,0.0
standard,1909.1998582777785,0.02535074341545751,0.2789353086376877,0.9745096721242297,3,0.9246412447008052,0.14363595664362397,7,3,1,25.785399134005807
perishable,154.41206924071605,0.9626484146779251,0.9491321529166644,8.66449123593865,0,0.6541607236034098,0.22339490985841665,3,3,0,0.0
standard,1433.0804227561355,0.8359801205122058,0.35927691576455967,0.5002963823231465,1,0.7265361121367668,0.06866926976739876,15,6,1,52.587288172665154
standard,1087.6167109821572,0.695974206093698,0.003604239888287175,7.368652913713251,0,0.5892377741085114,0.18795997090512873,8,2,0,0.0
standard,981.8603003893247,0.4089529444142699,0.7816812079596197,3.597881892609329,0,0.3927213961854672,0.17254003376820376,17,0,0,0.0
perishable,485.813912798888,0.17329432007084578,0.6992747953353902,4.2929837674246,2,0.9074534168070105,0.27651022861718644,17,4,1,92.97243233382983
